CHAIN,PLATFORM,BLOCK_DATE,TX_COUNT,IN_TOKEN_ADDRESS,TOKEN,PRICE,SELL_SWAP,SELL_USD,BUY_SWAP,BUY_USD,NET_SWAP,NET_USD
osmosis,osmosis-dex,2023-11-05,21,ibc/7ABF696369EFB3387DF22B6A24204459FE5EFD010220E8E5618DC49DB877047B,"null","null",0,"null",0,"null",0,"null"
osmosis,osmosis-dex,2023-11-05,5,ibc/C1CEF00F016FE89EA6E5B07DA895AACD91B0AAD69A991033D846B988AD4FB69D,"null","null",0,"null",0,"null",0,"null"
osmosis,osmosis-dex,2023-11-05,11,ibc/49C2B2C444B7C5F0066657A4DBF19D676E0D185FF721CFD3E14FA253BCB9BC04,"null","null",0,"null",0,"null",0,"null"
osmosis,osmosis-dex,2023-11-05,4,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,nBTC,"null",-0.03126477476,"null",0,"null",-0.03126477476,"null"
osmosis,osmosis-dex,2023-11-05,73,ibc/635CB83EF1DFE598B10A3E90485306FD0D47D34217A4BE5FD9977FA010A5367D,QCK,0.03302159506,-30413.421303,-1004.299682588,0,0,-30413.421303,-1004.299682588
osmosis,osmosis-dex,2023-11-05,62,ibc/B1E0166EA0D759FDF4B207D1F5F12210D8BFE36F2345CEFC76948CE2B36DFBAF,PLQ,0.01901400902,-47744.802092433,-907.820097831,20336.537252177,386.679102828,-27408.264840255,-521.140995002
osmosis,osmosis-dex,2023-11-05,1,ibc/608EF5C0CE64FEA097500DB39657BDD36CA708CC5DCC2E250A024B6981DD36BC,FUND,0.1612616157,-999,-161.100354119,0,0,-999,-161.100354119
osmosis,osmosis-dex,2023-11-05,16,ibc/71F11BC0AF8E526B80E44172EBA9D3F0A8E03950BB882325435691EBC9450B1D,SEI,0.1189759108,-799.532184,-95.125069826,725.983064,86.374496283,-73.54912,-8.750573542
osmosis,osmosis-dex,2023-11-05,12,ibc/C360EF34A86D334F625E4CBB7DA3223AEA97174B61F35BB3758081A8160F7D9B,ODIN,0.01494958042,-25740.787376,-384.813970866,7.79596,0.1165463309,-25732.991416,-384.697424535
osmosis,osmosis-dex,2023-11-05,1,ibc/00B6E60AD3D65CBEF5579AC8AF609527C0B57535B6E32D96C80A735344FD9DCC,RAW,0.00001452663288,-3480.598057,-0.05056137018,3484.08214,0.05061198218,3.484083,0.00005061199467
osmosis,osmosis-dex,2023-11-05,28,ibc/6329DD8CF31A334DD5BE3F68C846C9FE313281362B37686A62343BAC1EB1546D,BUSD,1.007256793,-127.408371899,-128.332948023,27.927078413,28.129739428,-99.481293486,-100.203208596
osmosis,osmosis-dex,2023-11-05,541,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,USDT.axl,1.000457226,-53322.099323,-53346.479555122,34083.141771,34098.725458033,-19238.957552,-19247.754097088
osmosis,osmosis-dex,2023-11-05,916,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,JUNO,0.5202967917,-116971.339202,-60859.812503754,52955.734602,27552.698813772,-64015.6046,-33307.113689982
osmosis,osmosis-dex,2023-11-05,51,ibc/51D893F870B7675E507E91DA8DB0B22EA66333207E4F5C0708757F08EE059B0B,MNTA,0.7239973708,-8414.973668,-6092.418810858,0,0,-8414.973668,-6092.418810858
osmosis,osmosis-dex,2023-11-05,73,ibc/F867AE2112EFE646EC71A25CD2DFABB8927126AC1E19F1BBF0FF693A4ECA05DE,BAND,1.49058058,-2274.895629,-3390.915246589,0,0,-2274.895629,-3390.915246589
osmosis,osmosis-dex,2023-11-05,45,ibc/E09ED39F390EC51FA9F3F69BEA08B5BBE6A48B3057B2B1C3467FAAE9E58B021B,CUDOS,0.002911998909,-5378369.19354291,-15661.805221287,0,0,-5378369.19354291,-15661.805221287
osmosis,osmosis-dex,2023-11-05,92,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,LUM,0.000288315,-2647481.993702,-763.308771014,2542862.771731,733.145480032,-104619.221971,-30.163290983
osmosis,osmosis-dex,2023-11-05,122,ibc/3FF92D26B407FD61AE95D975712A7C319CDE28DE4D80BDC9978D935932B991D7,DOT.axl,4.777871182,-1418.226309661,-6776.102614691,470.858924003,2249.703283848,-947.367385659,-4526.399330843
osmosis,osmosis-dex,2023-11-05,2,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,FRAX,"null",-85.436211111,"null",0,"null",-85.436211111,"null"
osmosis,osmosis-dex,2023-11-05,7852,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,USDT,"null",-746978.362372,"null",523588.137941,"null",-223390.224431,"null"
osmosis,osmosis-dex,2023-11-05,4,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,HOPE,0.304169294,-100.413795,-30.542793134,0,0,-100.413795,-30.542793134
osmosis,osmosis-dex,2023-11-05,1,ibc/F16FDC11A7662B86BC0B9CE61871CBACF7C20606F95E86260FD38915184B75B4,L1,0.03695862932,-10.98887013,-0.4061335778,0,0,-10.98887013,-0.4061335778
osmosis,osmosis-dex,2023-11-05,23,ibc/52C57FCA7D6854AA178E7A183DDBE4EF322B904B1D719FC485F6FFBC1F72A19E,GLTO,0.0009685007041,-251071.840465,-243.16325428,0,0,-251071.840465,-243.16325428
osmosis,osmosis-dex,2023-11-05,8,ibc/BAC9C6998F1F5C316D3353622EAEDAF8BD00FAABEB374FECDF8C9BC475172CFA,GRDN,0.0002381702652,-19538.225693,-4.653424395,19557.78348,4.658082478,19.557787,0.004658083316
osmosis,osmosis-dex,2023-11-05,20,ibc/01E94A5FF29B8DDEFC86F412CC3927F7330E9B523CC63A6194B1108F5276025C,MEDAS,0.01489918221,-8075.162403,-120.31331604,8083.24566,120.433749959,8.083257,0.1204339189
osmosis,osmosis-dex,2023-11-05,263,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,SOMM,0.1327849583,-119179.069769,-15825.187813482,65259.841809,8665.525375448,-53919.22796,-7159.662438034
osmosis,osmosis-dex,2023-11-05,1,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,RAC,0.4793287185,-31.457738,-15.078597242,0,0,-31.457738,-15.078597242
osmosis,osmosis-dex,2023-11-05,96,ibc/10E5E5B06D78FFBB61FD9F89209DEE5FD4446ED0550CBB8E3747DA79E10D9DC6,ARB,1.093235721,-2178.902656772,-2382.054216227,0,0,-2178.902656772,-2382.054216227
osmosis,osmosis-dex,2023-11-05,1173,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,ETH,1882.914499269,-199.005074225,-374709.539685691,32.590848713,61365.781584917,-166.414225512,-313343.758100774
osmosis,osmosis-dex,2023-11-05,9,ibc/AD185F62399F770CCCE8A36A180A77879FF6C26A0398BD3D2A74E087B0BFA121,LVN,0.009010525558,-637.637544,-5.745449387,638.275824,5.751200625,0.63828,0.005751238253
osmosis,osmosis-dex,2023-11-05,1,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,DIG,0.0002287395249,-0.999,-0.0002285107854,0,0,-0.999,-0.0002285107854
osmosis,osmosis-dex,2023-11-05,3,ibc/D3B574938631B0A1BA704879020C696E514CFADAA7643CDE4BD5EB010BDE327B,PHMN,10.722083333,-4.977841,-53.372826022,0.00251,0.02691242917,-4.975331,-53.345913593
osmosis,osmosis-dex,2023-11-05,167,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,NTRN,0.2917460901,-30047.056301,-8766.111194948,223.550523,65.219991026,-29823.505778,-8700.891203922
osmosis,osmosis-dex,2023-11-05,362,ibc/903A61A498756EA560B85A85132D3AEE21B5DEDD41213725D22ABF276EA6945E,AXL,0.3743372083,-207309.552535,-77603.679156784,93743.41656,35091.648854699,-113566.135975,-42512.030302085
osmosis,osmosis-dex,2023-11-05,29,ibc/5DD1F95ED336014D00CE2520977EC71566D282F9749170ADC83A392E0EA7426A,stSTARS,0.01418339037,-6926.28294,-98.238174735,0,0,-6926.28294,-98.238174735
osmosis,osmosis-dex,2023-11-05,1,ibc/447A0DCE83691056289503DDAB8EB08E52E167A73629F2ACC59F056B92F51CE8,SHIBAC,1.464168175e-12,-83978376221.2175,-0.1229584659,84062438659.8774,0.1230815474,84062438.6598969,0.0001230815474
osmosis,osmosis-dex,2023-11-05,45,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,NETA,26.86375,-129.530399,-3479.672256136,11.203814,300.976458342,-118.326585,-3178.695797794
osmosis,osmosis-dex,2023-11-05,286,ibc/D176154B0C63D1F9C6DCFB4F70349EBF2E2B5A87A05902F57A6AE92B863E9AEC,stOSMO,0.548220929,-110454.345438,-60553.383866096,93988.170901,51526.282364645,-16466.174537,-9027.10150145
osmosis,osmosis-dex,2023-11-05,288,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,EEUR,1.018666667,-6961.633662,-7091.584157024,1712.880618,1744.854389536,-5248.753044,-5346.729767488
osmosis,osmosis-dex,2023-11-05,48,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,XKI,0.01461985542,-26719.531687,-390.635690065,2072.923031,30.305835003,-24646.608656,-360.329855062
osmosis,osmosis-dex,2023-11-05,32,ibc/BB936517F7E5D77A63E0ADB05217A6608B0C4CF8FBA7EA2F4BAE4107A7238F06,ACRE,0.0001044964963,-3411575.18214779,-356.497653448,3132060.6083863,327.289359821,-279514.573761493,-29.208293627
osmosis,osmosis-dex,2023-11-05,104,ibc/B9606D347599F0F2FDF82BA3EE339000673B7D274EA50F59494DC51EFCD42163,NOM,0.0902607548,-78873.003817605,-7119.136858043,10.654153082,0.961651899,-78862.349664523,-7118.175206144
osmosis,osmosis-dex,2023-11-05,769,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,EVMOS,0.07063304167,-749395.979191919,-52932.117423095,275784.59179825,19479.50456351,-473611.387393669,-33452.612859585
osmosis,osmosis-dex,2023-11-05,35,ibc/1B708808D372E959CD4839C594960309283424C775F4A038AAEBE7F83A988477,QSR,0.03036470864,-109842.631372,-3335.339497576,0,0,-109842.631372,-3335.339497576
osmosis,osmosis-dex,2023-11-05,74,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,REGEN,0.04387779125,-87676.428565,-3847.048030121,56849.625524,2494.436001383,-30826.803041,-1352.612028738
osmosis,osmosis-dex,2023-11-05,32,factory/osmo1s794h9rxggytja3a4pmwul53u98k06zy2qtrdvjnfuxruh7s8yjs6cyxgd/umbrn,MBRN,0.09115181403,-5428.621238,-494.828673536,0,0,-5428.621238,-494.828673536
osmosis,osmosis-dex,2023-11-05,7484,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,USDC,1.002329641,-1632986.815188,-1636791.08880477,685193.145896,686789.400184815,-947793.669292,-950001.688619952
osmosis,osmosis-dex,2023-11-05,372,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,UMEE,0.002623147083,-6963077.941039,-18265.177592059,5485582.557441,14389.489885936,-1477495.383598,-3875.687706124
osmosis,osmosis-dex,2023-11-05,14,ibc/5A7C219BA5F7582B99629BA3B2A01A61BFDA0F6FD1FE95B5366F7334C4BC0580,CRE,0.0108608775,-3756.895626,-40.803183174,0,0,-3756.895626,-40.803183174
osmosis,osmosis-dex,2023-11-05,4881,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,TIA,2.352128619,-485005.166157,-1140794.53145802,131246.90631,308709.604426696,-353758.259847,-832084.927031326
osmosis,osmosis-dex,2023-11-05,10,ibc/47EE224A9B33CF0ABEAC82106E52F0F6E8D8CEC5BA80B9D9A6F55172CBB0177D,ECH,0.000007614219418,-5792738.62084032,-44.107182891,3516689.31924372,26.776844102,-2276049.30159661,-17.330338789
osmosis,osmosis-dex,2023-11-05,2,ibc/655BCEF3CDEBE32863FF281DBBE3B06160339E9897DC9C9C9821932A5F8BA6F8,TICK,0.2144448333,-585.326926,-125.520335092,6.057047,1.298902434,-579.269879,-124.221432657
osmosis,osmosis-dex,2023-11-05,39,ibc/8FEFAE6AECF6E2A255585617F781F35A8D5709A545A804482A261C0C9548A9D3,SWTH,0.004269356658,-498727.42725263,-2129.245261884,0,0,-498727.42725263,-2129.245261884
osmosis,osmosis-dex,2023-11-05,47,ibc/1CDF9C7D073DD59ED06F15DB08CC0901F2A24759BE70463570E8896F9A444ADF,RIO,0.327369037,-1991.248171547,-651.872996321,1766.976577583,578.453420581,-224.271593964,-73.419575739
osmosis,osmosis-dex,2023-11-05,505,ibc/CEE970BB3D26F4B907097B6B660489F13F3B0DA765B83CC7D9A0BC0CE220FA6F,FLIX,0.1011732191,-194358.152257,-19663.839926418,93235.372482,9432.92277003,-101122.779775,-10230.917156388
osmosis,osmosis-dex,2023-11-05,2,ibc/80825E8F04B12D914ABEADB1F4D39C04755B12C8402F6876EE3168450C0A90BB,LAMB,0.001601599874,-2632.973591874,-4.216970172,0,0,-2632.973591874,-4.216970172
osmosis,osmosis-dex,2023-11-05,253,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,MNTL,0.002805870417,-3203702.310841,-8989.173537795,3024160.833761,8485.403418692,-179541.47708,-503.770119103
osmosis,osmosis-dex,2023-11-05,33,ibc/F3FF7A84A73B62921538642F9797C423D2B4C4ACB3C7FCFFCE7F12AA69909C4B,IXO,0.007543199167,-60325.097003,-455.044221442,73629.428147,555.401441041,13304.331144,100.357219598
osmosis,osmosis-dex,2023-11-05,21,ibc/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,IOV,0.002361269583,-112740.108198,-266.20978831,76435.852196,180.485652867,-36304.256002,-85.724135443
osmosis,osmosis-dex,2023-11-05,79,ibc/5E2DFDF1734137302129EA1C1BA21A580F96F778D4F021815EA4F6DB378DA1A4,FTM,0.2625546173,-5716.681405377,-1500.941098474,0,0,-5716.681405377,-1500.941098474
osmosis,osmosis-dex,2023-11-05,361,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,USTC,0.01159932208,-795917.638261,-9232.105037995,221862.208157,2573.451210533,-574055.430104,-6658.653827463
osmosis,osmosis-dex,2023-11-05,217,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,DVPN,0.0003619545833,-31037334.928521,-11234.10563183,19910391.786814,7206.6575632,-11126943.141707,-4027.44806863
osmosis,osmosis-dex,2023-11-05,1,ibc/D3ADAF73F84CDF205BCB72C142FDAEEA2C612AB853CEE6D6C06F184FA38B1099,HOPERS,0.0002924332143,-660.650519,-0.1931961548,0,0,-660.650519,-0.1931961548
osmosis,osmosis-dex,2023-11-05,352,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,XPRT,0.1927109167,-109564.477395,-21114.270872895,87390.410217,16841.086060794,-22174.067178,-4273.184812101
osmosis,osmosis-dex,2023-11-05,2,ibc/1E09CB0F506ACF12FDE4683FB6B34DA62FB4BE122641E0D93AAF98A87675676C,TGD,0.005453719075,-6752.273367,-36.825002062,0,0,-6752.273367,-36.825002062
osmosis,osmosis-dex,2023-11-05,2,ibc/AA1C80225BCA7B32ED1FC6ABF8B8E899BEB48ECDB4B417FD69873C6D715F97E7,ASVT,0.01460830979,-26.370683,-0.3852311068,26.397081,0.3856167369,0.026398,0.000385630162
osmosis,osmosis-dex,2023-11-05,89,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,LIKE,0.002327765417,-627649.150946046,-1461.019987372,348906.1263857,812.171614664,-278743.024560346,-648.848372709
osmosis,osmosis-dex,2023-11-05,1,ibc/E750D31033DC1CF4A044C3AA0A8117401316DC918FBEBC4E3D34F91B09D5F54C,NRIDE,0.003268763,-101.626633,-0.3321933778,0,0,-101.626633,-0.3321933778
osmosis,osmosis-dex,2023-11-05,541,ibc/92BE0717F4678905E53F4E45B2DED18BC0CB97BF1F8B6A25AFEDF3D5A879B4D5,IST,1.000864875,-23689.488053,-23709.97649898,18637.276806,18653.395720778,-5052.211247,-5056.580778202
osmosis,osmosis-dex,2023-11-05,1110,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,DAI,0.999403125,-112326.45848986,-112259.413634949,78853.459604034,78806.393945333,-33472.998885826,-33453.019689616
osmosis,osmosis-dex,2023-11-05,6,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,DARC,0.0008407454167,-410562.268878,-345.178345815,220145.877346,185.086637377,-190416.391532,-160.091708439
osmosis,osmosis-dex,2023-11-05,1,ibc/912275A63A565BFD80734AEDFFB540132C51E446EAC41483B26EDE8A557C71CF,MILE,0.000003530258847,-18887.565075,-0.06667799371,0,0,-18887.565075,-0.06667799371
osmosis,osmosis-dex,2023-11-05,470,ibc/C140AFD542AE77BD7DCC83F13FDD8C5E5BB8C4929785E6EC2F4C636F98F17901,stATOM,10.160416667,-32986.650167,-335158.11013429,0.157497,1.600235144,-32986.49267,-335156.509899146
osmosis,osmosis-dex,2023-11-05,132,ibc/573FCD90FACEE750F55A8864EF7D38265F07E5A9273FA0E8DAFD39951332B580,MARS,0.09416009184,-228700.7118,-21534.480026022,56951.187358,5362.529031792,-171749.524442,-16171.95099423
osmosis,osmosis-dex,2023-11-05,34315,uosmo,OSMO,0.4674932083,-14805540.74723,-6921489.74503245,13181077.496118,6162064.2079505,-1624463.251112,-759425.537081947
osmosis,osmosis-dex,2023-11-05,544,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,CRO,0.06880416667,-1593287.63702726,-109624.828125963,925204.34455176,63657.913923263,-668083.2924755,-45966.9142027
osmosis,osmosis-dex,2023-11-05,800,ibc/64BA6E31FE887D66C6F8F31C7B1A80C7CA179239677B4088BB55F5EA07DBE273,INJ,15.619166667,-6755.300027368,-105512.157010805,1559.692808164,24361.101919516,-5195.607219204,-81151.055091289
osmosis,osmosis-dex,2023-11-05,236,ibc/8E697BDABE97ACE8773C6DF7402B2D1D5104DD1EEABE12608E3469B7F64C15BA,JKL,0.1116053472,-224898.122025,-25099.832998031,88633.579293,9891.981392467,-136264.542732,-15207.851605564
osmosis,osmosis-dex,2023-11-05,928,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,WBTC,35058.875,-13.05626987,-457738.133338596,0.95788096,33582.22884152,-12.09838891,-424155.904497076
osmosis,osmosis-dex,2023-11-05,1121,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,AKT,1.092708333,-249100.95573,-272194.690167469,157469.458166,172068.189183473,-91631.497564,-100126.500983996
osmosis,osmosis-dex,2023-11-05,646,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,SCRT,0.3149403761,-203304.511517,-64028.799314767,51154.102258,16110.492202878,-152150.409259,-47918.307111889
osmosis,osmosis-dex,2023-11-05,277,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,KAVA,0.7100843903,-16408.617342,-11651.503040428,6748.996139,4792.35680828,-9659.621203,-6859.146232148
osmosis,osmosis-dex,2023-11-05,13,ibc/F3166F4D31D6BA1EC6C9F5536F5DDDD4CC93DBA430F7419E7CDC41C497944A65,COREUM,0.1209489288,-2326.408861,-281.376659646,0,0,-2326.408861,-281.376659646
osmosis,osmosis-dex,2023-11-05,197,ibc/EDD6F0D66BCD49C1084FB2C35353B4ACD7B9191117CE63671B61320548F7C89D,WHALE,0.03215081729,-1070857.758086,-34428.952123504,752.03788,24.178632475,-1070105.720206,-34404.773491029
osmosis,osmosis-dex,2023-11-05,10548,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.334166667,-291607.287552,-2430303.73567296,52774.576024,439832.112346687,-238832.711528,-1990471.62332627
osmosis,osmosis-dex,2023-11-05,506,ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9,LUNA,0.4504622347,-63712.006448,-28699.852803289,46713.453059,21042.646456612,-16998.553389,-7657.206346677
osmosis,osmosis-dex,2023-11-05,36,ibc/A76EB6ECF4E3E2D4A23C526FD1B48FDD42F171B206C9D2758EF778A7826ADD68,NCT,1.342193456,-2486.083125,-3336.804501316,601.128448,806.830669089,-1884.954677,-2529.973832227
osmosis,osmosis-dex,2023-11-05,1,ibc/56B988C4D934FB7503F5EA9B440C75D489C8AD5D193715B477BEC4F84B8BBA2A,SUMMIT,0.000003070720322,-49967.738739,-0.1534369508,50017.756496,0.1535905413,50.017757,0.0001535905429
osmosis,osmosis-dex,2023-11-05,48,ibc/D9AFCECDD361D38302AA66EB3BAC23B95234832C51D12489DC451FA2B7C72782,NLS,0.03049873393,-40408.344668,-1232.403352731,0,0,-40408.344668,-1232.403352731
osmosis,osmosis-dex,2023-11-05,142,ibc/D805F1DA50D31B96E4282C1D4181EDDFB1A44A598BFF5666F4B43E4B8BEA95A5,BCNA,0.01401576063,-214095.765901,-3000.715005883,140642.425453,1971.210568992,-73453.340448,-1029.50443689
osmosis,osmosis-dex,2023-11-05,6,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,VDL,0.0171230955,-2457.635068,-42.082319966,0,0,-2457.635068,-42.082319966
osmosis,osmosis-dex,2023-11-05,3,ibc/AD4DEA52408EA07C0C9E19444EC8DA84A274A70AD2687A710EFDDEB28BB2986A,HARBOR,0.0003073409305,-142.999083,-0.04394947124,0,0,-142.999083,-0.04394947124
osmosis,osmosis-dex,2023-11-05,76,ibc/3BCCC93AD5DF58D11A6F8A05FA8BC801CBA0BA61A981F57E91B8B598BF8061CB,MED,0.0116733525,-493956.933411,-5766.133403526,256034.059821,2988.775832297,-237922.87359,-2777.357571229
osmosis,osmosis-dex,2023-11-05,3,ibc/46C83BB054E12E189882B5284542DB605D94C99827E367C9192CF0579CD5BC83,qSTARS,0.01030420494,-2038.841362,-21.008639236,0,0,-2038.841362,-21.008639236
osmosis,osmosis-dex,2023-11-05,129,ibc/95C9B5870F95E21A242E6AF9ADCB1F212EE4A8855087226C36FBE43FC41A77B8,XPLA,0.2264790941,-43553.454646118,-9863.94695439,0,0,-43553.454646118,-9863.94695439
osmosis,osmosis-dex,2023-11-05,229,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,IRIS,0.02128530583,-650119.99328,-13838.002885329,308198.723055,6560.104077668,-341921.270225,-7277.898807661
osmosis,osmosis-dex,2023-11-05,124,ibc/6F62F01D913E3FFE472A38C78235B8F021B511BC6596ADFF02615C8F83D3B373,AVAX,12.385249166,-385.415641754,-4773.468755706,135.179146506,1674.22741156,-250.236495248,-3099.241344145
osmosis,osmosis-dex,2023-11-05,430,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,NGM,0.0069798375,-622308.320184,-4343.610949782,594854.130838,4151.985169453,-27454.189346,-191.625780329
osmosis,osmosis-dex,2023-11-05,600,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,MEME,0.00002442670562,-44062249.189718,-1076.295590076,0,0,-44062249.189718,-1076.295590076
osmosis,osmosis-dex,2023-11-05,26,factory/osmo1xqw2sl9zk8a6pch0csaw78n4swg5ws8t62wc5qta4gnjxfqg6v2qcs243k/stuibcx,stIBCX,52.674292702,-14.473551,-762.384061818,1.653666,87.105686916,-12.819885,-675.278374902
osmosis,osmosis-dex,2023-11-05,68,uion,ION,415.085,-7.381745,-3064.051623325,10.208468,4237.38193978,2.826723,1173.330316455
osmosis,osmosis-dex,2023-11-05,111,ibc/9F9B07EF9AD291167CF5700628145DE1DEB777C2CFC7907553B24446515F6D0E,USDC.grv,0.9987034539,-2109.670106,-2106.934821496,227.100899,226.80645222,-1882.569207,-1880.128369276
osmosis,osmosis-dex,2023-11-05,34,ibc/A1AC7F9EE2F643A68E3A35BCEB22040120BEA4059773BB56985C76BDFEBC71D9,REBUS,0.006878744304,-136778.953065063,-940.867444244,0,0,-136778.953065063,-940.867444244
osmosis,osmosis-dex,2023-11-05,11,ibc/231FD77ECCB2DB916D314019DA30FE013202833386B1908A191D16989AD80B5A,polygon.USDC,1,-1335.221805,-1335.221805,0,0,-1335.221805,-1335.221805
osmosis,osmosis-dex,2023-11-05,8,ibc/672406ADE4EDFD8C5EA7A0D0DD0C37E431DA7BD8393A15CD2CFDE3364917EB2A,DORA,0.03035972468,-4083.306613656,-123.968064592,2994.890789921,90.924059841,-1088.415823735,-33.044004751
osmosis,osmosis-dex,2023-11-05,30,ibc/E27CD305D33F150369AB526AEB6646A76EC3FFB1A6CA58A663B5DE657A89D55D,DYS,0.00003271746582,-688922,-22.539781987,687811,22.503432882,-1111,-0.03634910452
osmosis,osmosis-dex,2023-11-05,25,ibc/FA602364BEC305A696CBDF987058E99D8B479F0318E47314C49173E8838C5BAC,qATOM,9.512063341,-307.144117,-2921.574295846,0,0,-307.144117,-2921.574295846
osmosis,osmosis-dex,2023-11-05,149,ibc/F4A070A6D78496D53127EA85C094A9EC87DFC1F36071B8CCDDBD020F933D213D,BNB,242.421430157,-45.346359219,-10992.929254329,0,0,-45.346359219,-10992.929254329
osmosis,osmosis-dex,2023-11-05,48,ibc/C5579A9595790017C600DD726276D978B9BF314CF82406CE342720A9C7911A01,stEVMOS,0.09946039795,-32481.773263212,-3230.650094886,0,0,-32481.773263212,-3230.650094886
osmosis,osmosis-dex,2023-11-05,99,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,GRAV,0.001779383333,-2037089.478058,-3624.763065765,1348645.532812,2399.75738366,-688443.945246,-1225.005682105
osmosis,osmosis-dex,2023-11-05,59,ibc/65381C5F3FD21442283D56925E62EA524DED8B6927F0FF94E21E0020954C40B5,WETH.grv,1920.438165754,-0.7814538154,-1500.733731848,0.587849984,1128.929545056,-0.1936038314,-371.804186791
osmosis,osmosis-dex,2023-11-05,69,ibc/6B2B19D874851F631FF0AF82C38A20D4B82F438C7A22F41EDA33568345397244,DOT,4.824945819,-443.959277822,-2142.079461198,215.940926579,1041.903270781,-228.018351244,-1100.176190418
osmosis,osmosis-dex,2023-11-05,13,ibc/DD3938D8131F41994C1F01F4EB5233DEE9A0A5B787545B9A07A321925655BF38,MPWR,0.009189579265,-16812.764859,-154.502235337,0,0,-16812.764859,-154.502235337
osmosis,osmosis-dex,2023-11-05,3,ibc/63CDD51098FD99E04E5F5610A3882CBE7614C441607BA6FCD7F3A3C1CD5325F8,BLZ,0.1203163889,-1486.970185,-178.906883012,0,0,-1486.970185,-178.906883012
osmosis,osmosis-dex,2023-11-05,9,ibc/5A0060579D24FBE5268BEA74C3281E7FE533D361C41A99307B4998FEC611E46B,stSOMM,0.1332343037,-1563.945934,-208.371247491,0,0,-1563.945934,-208.371247491
