CHAIN,PLATFORM,BLOCK_DATE,TX_COUNT,IN_TOKEN_ADDRESS,TOKEN,PRICE,SELL_SWAP,SELL_USD,BUY_SWAP,BUY_USD,NET_SWAP,NET_USD
terra,platform-placeholder,2023-11-13,3621,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-603080.317886,-603080.317886,203086.819396,203086.819396,-399993.49849,-399993.49849
terra,platform-placeholder,2023-11-13,6,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,3.649583333,-3.482203,-12.708590032,0.512205,1.869334831,-2.969998,-10.839255201
terra,platform-placeholder,2023-11-13,4,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,9.76625,-0.204096,-1.99325256,0.204098,1.993272093,0.000002,0.0000195325
terra,platform-placeholder,2023-11-13,3,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.66611475,-5.530046,-3.683645209,5.530047,3.683645875,0.000001,6.661147501e-7
terra,platform-placeholder,2023-11-13,443,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03820104229,-596640.827146,-22792.301471538,329907.838582,12602.823294465,-266732.988564,-10189.478177073
terra,platform-placeholder,2023-11-13,9,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.7765927778,-236.376924,-183.568612026,"null","null","null","null"
terra,platform-placeholder,2023-11-13,187,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,0.9989137804,-4738.547973,-4733.400869319,3955.632675,3951.335989261,-782.915298,-782.064880059
terra,platform-placeholder,2023-11-13,8,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-21907.933821,"null","null","null","null","null"
terra,platform-placeholder,2023-11-12,12,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-119267.290673,"null","null","null","null","null"
terra,platform-placeholder,2023-11-12,6,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-13575.335875,"null","null","null","null","null"
terra,platform-placeholder,2023-11-12,277,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,0.999419783,-13512.842616,-13505.002234341,10391.799096,10385.769597,-3121.04352,-3119.232637341
terra,platform-placeholder,2023-11-12,10,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,9.363333333,-6.07501,-56.882343633,3.575005,33.473963483,-2.500005,-23.40838015
terra,platform-placeholder,2023-11-12,492,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03846007177,-859618.127756,-33060.974890242,486400.288499,18706.990005725,-373217.839257,-14353.984884516
terra,platform-placeholder,2023-11-12,7,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.7578902369,-187.73624,-142.283463414,"null","null","null","null"
terra,platform-placeholder,2023-11-12,1,ibc/815FC81EB6BD612206BD9A9909A02F7691D24A5B97CDFE2124B1BDCA9D4AB14C,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-12,3705,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-432518.139994,-432518.139994,116167.023299,116167.023299,-316351.116695,-316351.116695
terra,platform-placeholder,2023-11-12,10,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.6288609167,-18.530371,-11.653026093,16.909462,10.633699774,-1.620909,-1.01932632
terra,platform-placeholder,2023-11-11,9,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-9492.404329,"null","null","null","null","null"
terra,platform-placeholder,2023-11-11,5574,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-715383.053479,-715383.053479,239854.34314,239854.34314,-475528.710339,-475528.710339
terra,platform-placeholder,2023-11-11,23,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.5818835417,-61.282768,-35.659434087,55.649581,32.381575285,-5.633187,-3.277858802
terra,platform-placeholder,2023-11-11,423,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,0.9999474016,-31003.58449,-31001.953751743,23484.34985,23483.114611289,-7519.23464,-7518.839140454
terra,platform-placeholder,2023-11-11,5,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,3.660416667,-0.63843,-2.336919812,0.638433,2.336930794,0.000003,0.00001098125
terra,platform-placeholder,2023-11-11,1,ibc/BCB139B1FB690E0AC1AD98EBAAD281949ECB341872E697717BCF95B67917C34F,CMST,0.9670882895,-0.360802,-0.348927389,0.360802,0.348927389,0,0
terra,platform-placeholder,2023-11-11,5,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,9.174166667,-0.811279,-7.442808759,0.212944,1.953583747,-0.598335,-5.489225012
terra,platform-placeholder,2023-11-11,8,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.7354577893,-328.299055,-241.450097232,"null","null","null","null"
terra,platform-placeholder,2023-11-11,686,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03716684302,-1035117.464295,-38472.04830696,830193.540305,30855.672992141,-204923.92399,-7616.37531482
terra,platform-placeholder,2023-11-11,2,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-223.010811,"null","null","null","null","null"
terra,platform-placeholder,2023-11-10,2,ibc/14ACCAD1750327C74BB35978AD0C3E97B184DAB9F0BF4BD876FBD1F782B57110,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-10,18,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,3.979583333,-10.402629,-41.398128991,3.486815,13.87607086,-6.915814,-27.522058131
terra,platform-placeholder,2023-11-10,43,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.5372227083,-116.344818,-62.503078227,77.874244,41.835812271,-38.470574,-20.667265955
terra,platform-placeholder,2023-11-10,1416,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03501591888,-2329327.203822,-81563.532419164,1233774.372575,43201.74334904,-1095552.831247,-38361.789070124
terra,platform-placeholder,2023-11-10,7,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,9.21625,-0.319135,-2.941227944,0.318991,2.939900804,-0.000144,-0.00132714
terra,platform-placeholder,2023-11-10,1,ibc/BCB139B1FB690E0AC1AD98EBAAD281949ECB341872E697717BCF95B67917C34F,CMST,0.9669412192,-0.610983,-0.5907846469,0.610983,0.5907846469,0,0
terra,platform-placeholder,2023-11-10,11,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.6329195391,-2331.29746,-1475.523713996,"null","null","null","null"
terra,platform-placeholder,2023-11-10,9896,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-1097333.14544,-1097333.14544,298087.119286,298087.119286,-799246.026154,-799246.026154
terra,platform-placeholder,2023-11-10,765,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.000483295,-29864.245186,-29878.678421323,24325.307819,24337.064114526,-5538.937367,-5541.614306797
terra,platform-placeholder,2023-11-10,23,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-85628.983682,"null","null","null","null","null"
terra,platform-placeholder,2023-11-10,15,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-19076.136127,"null","null","null","null","null"
terra,platform-placeholder,2023-11-09,3,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,3.302916667,-0.592625,-1.95739099,0.313598,1.035788061,-0.279027,-0.9216029287
terra,platform-placeholder,2023-11-09,2,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4963520993,-0.510594,-0.2534344038,"null","null","null","null"
terra,platform-placeholder,2023-11-09,556,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03076589273,-889608.838668,-27369.610103134,575893.075164,17717.864575102,-313715.763504,-9651.745528032
terra,platform-placeholder,2023-11-09,2339,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-210869.518999,-210869.518999,60992.509428,60992.509428,-149877.009571,-149877.009571
terra,platform-placeholder,2023-11-09,2,ibc/1E6C27CE5A5C42F1D0BC946CE267425896F1B9EE42C9A69B1238A55210CB79EA,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-09,8,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-3981.785362,"null","null","null","null","null"
terra,platform-placeholder,2023-11-09,172,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.000581267,-6764.122808,-6768.054568603,4656.108606,4658.815047752,-2108.014202,-2109.239520851
terra,platform-placeholder,2023-11-09,14,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.529102125,-27.398086,-14.496385524,18.068091,9.559865343,-9.329995,-4.936520181
terra,platform-placeholder,2023-11-09,4,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.75875,-0.202581,-1.774356334,0.102527,0.8980083613,-0.100054,-0.8763479725
terra,platform-placeholder,2023-11-09,2,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-112.281585,"null","null","null","null","null"
terra,platform-placeholder,2023-11-08,2,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4694874953,-0.5465,-0.2565749162,"null","null","null","null"
terra,platform-placeholder,2023-11-08,72,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.000749067,-3792.867243,-3795.708353751,2594.455897,2596.399317655,-1198.411346,-1199.309036096
terra,platform-placeholder,2023-11-08,214,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.02829360942,-328092.133992,-9282.910692046,196591.939363,5562.295546919,-131500.194629,-3720.615145127
terra,platform-placeholder,2023-11-08,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.577083333,-0.01271,-0.1090147292,"null","null","null","null"
terra,platform-placeholder,2023-11-08,6,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.517873,-10.352621,-5.361342895,5.251478,2.719598666,-5.101143,-2.641744229
terra,platform-placeholder,2023-11-08,853,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-131580.922967,-131580.922967,63299.447185,63299.447185,-68281.475782,-68281.475782
terra,platform-placeholder,2023-11-08,4,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,2.517083333,-0.564305,-1.42040271,0.464305,1.168694377,-0.1,-0.2517083333
terra,platform-placeholder,2023-11-08,11,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-54441.345191,"null","null","null","null","null"
terra,platform-placeholder,2023-11-08,6,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-463.206924,"null","null","null","null","null"
terra,platform-placeholder,2023-11-08,3,ibc/14ACCAD1750327C74BB35978AD0C3E97B184DAB9F0BF4BD876FBD1F782B57110,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-07,3,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,2.044166667,-0.892455,-1.824326763,0.892455,1.824326763,0,0
terra,platform-placeholder,2023-11-07,543,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.02831939369,-900882.236267,-25512.438721517,437510.102616,12390.020841445,-463372.133651,-13122.417880072
terra,platform-placeholder,2023-11-07,1379,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-140045.131385,-140045.131385,40888.356877,40888.356877,-99156.774508,-99156.774508
terra,platform-placeholder,2023-11-07,103,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.000198042,-7295.27529,-7296.720062712,4683.853812,4684.781412934,-2611.421478,-2611.938649778
terra,platform-placeholder,2023-11-07,3,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4655728203,-2.550593,-1.187486776,"null","null","null","null"
terra,platform-placeholder,2023-11-07,3,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.46125,-0.019177,-0.1622613913,0.019159,0.1621090888,-0.000018,-0.0001523025
terra,platform-placeholder,2023-11-07,7,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.515995375,-18.164463,-9.372778897,4.427478,2.284558171,-13.736985,-7.088220726
terra,platform-placeholder,2023-11-07,11,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-40865.239578,"null","null","null","null","null"
terra,platform-placeholder,2023-11-07,1,ibc/815FC81EB6BD612206BD9A9909A02F7691D24A5B97CDFE2124B1BDCA9D4AB14C,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-07,27,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-76254.065321,"null","null","null","null","null"
terra,platform-placeholder,2023-11-06,15,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.5175539583,-24.623334,-12.743903979,19.457424,10.07026681,-5.16591,-2.673637169
terra,platform-placeholder,2023-11-06,1264,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-153943.559032,-153943.559032,51269.818697,51269.818697,-102673.740335,-102673.740335
terra,platform-placeholder,2023-11-06,5,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4658072872,-1688.068999,-786.31484098,"null","null","null","null"
terra,platform-placeholder,2023-11-06,3,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.541666667,-0.055424,-0.4734133333,0.055424,0.4734133333,0,0
terra,platform-placeholder,2023-11-06,21,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-72999.276822,"null","null","null","null","null"
terra,platform-placeholder,2023-11-06,81,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,0.9998464427,-4753.798552,-4753.068571523,2545.145041,2544.754215396,-2208.653511,-2208.314356127
terra,platform-placeholder,2023-11-06,9,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-30543.755894,"null","null","null","null","null"
terra,platform-placeholder,2023-11-06,409,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03109224634,-753680.69987,-23433.625984518,469706.41089,14604.2274364,-283974.28898,-8829.398548118
terra,platform-placeholder,2023-11-05,72,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.000457226,-1725.205406,-1725.994214183,1333.603924,1334.213681936,-391.601482,-391.780532247
terra,platform-placeholder,2023-11-05,1,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,1.695833333,-0.108161,-0.1834230292,0.108161,0.1834230292,0,0
terra,platform-placeholder,2023-11-05,316,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.03215081729,-581820.119933,-18705.99237145,358202.939108,11516.517247903,-223617.180825,-7189.475123547
terra,platform-placeholder,2023-11-05,5,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4504798455,-4068.141839,-1832.615907096,0.11757,0.05296291544,-4068.024269,-1832.56294418
terra,platform-placeholder,2023-11-05,1061,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-103088.846942,-103088.846942,29902.026254,29902.026254,-73186.820688,-73186.820688
terra,platform-placeholder,2023-11-05,2,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,8.334166667,-0.063801,-0.5317281675,0.06362,0.5302196833,-0.000181,-0.001508484167
terra,platform-placeholder,2023-11-05,4,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.4674932083,-6.074587,-2.839828166,6.074588,2.839828633,0.000001,4.674932084e-7
terra,platform-placeholder,2023-11-05,4,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-2292.838708,"null","null","null","null","null"
terra,platform-placeholder,2023-11-05,6,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-11927.132999,"null","null","null","null","null"
terra,platform-placeholder,2023-11-04,207,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.02959073382,-475602.554859,-14073.428606998,329502.583837,9750.223252745,-146099.971022,-4323.205354252
terra,platform-placeholder,2023-11-04,11,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.4373617083,-28.203704,-12.335220163,13.253704,5.796662623,-14.95,-6.53855754
terra,platform-placeholder,2023-11-04,93,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.001268866,-6449.602495,-6457.786177446,4554.243456,4560.022181472,-1895.359039,-1897.763995973
terra,platform-placeholder,2023-11-04,3,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,7.875416667,-0.077834,-0.6129751808,0.075414,0.5939166725,-0.00242,-0.01905850833
terra,platform-placeholder,2023-11-04,6,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,1.5525,-3.078862,-4.779933255,0.444853,0.6906342825,-2.634009,-4.089298972
terra,platform-placeholder,2023-11-04,3,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4407075712,-0.557225,-0.2455732764,"null","null","null","null"
terra,platform-placeholder,2023-11-04,797,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-107111.765075,-107111.765075,53315.123511,53315.123511,-53796.641564,-53796.641564
terra,platform-placeholder,2023-11-04,4,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-5361.1707,"null","null","null","null","null"
terra,platform-placeholder,2023-11-04,6,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-57159.353386,"null","null","null","null","null"
terra,platform-placeholder,2023-11-03,3,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,7.685,-0.086917,-0.667957145,0.08683,0.66728855,-0.000087,-0.000668595
terra,platform-placeholder,2023-11-03,1040,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-73925.538463,-73925.538463,30558.122388,30558.122388,-43367.416075,-43367.416075
terra,platform-placeholder,2023-11-03,106,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.00022324,-3815.351598,-3816.203335994,3470.756291,3471.531101636,-344.595307,-344.672234357
terra,platform-placeholder,2023-11-03,5,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-2177.100949,"null","null","null","null","null"
terra,platform-placeholder,2023-11-03,518,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.0286042657,-688992.590685,-19708.127127925,345595.043446,9885.49244665,-343397.547239,-9822.634681275
terra,platform-placeholder,2023-11-03,35,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.4433510833,-130.367986,-57.798787825,60.921489,27.009608146,-69.446497,-30.789179679
terra,platform-placeholder,2023-11-03,3,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,1.5525,-1.946677,-3.022216042,0.536677,0.8331910425,-1.41,-2.189025
terra,platform-placeholder,2023-11-03,4,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4362180244,-0.584349,-0.2549035663,"null","null","null","null"
terra,platform-placeholder,2023-11-03,3,ibc/815FC81EB6BD612206BD9A9909A02F7691D24A5B97CDFE2124B1BDCA9D4AB14C,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-03,4,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-1395.807294,"null","null","null","null","null"
terra,platform-placeholder,2023-11-02,7,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4587585242,-316.562979,-145.225965075,0.311754,0.143019805,-316.251225,-145.08294527
terra,platform-placeholder,2023-11-02,8,ibc/0471F1C4E7AFD3F07702BEF6DC365268D64570F7C1FDC98EA6098DD6DE59817B,OSMO,0.3825134583,-10.586826,-4.049603426,10.586826,4.049603426,0,0
terra,platform-placeholder,2023-11-02,4,ibc/B22B4DD21586965DAEF42A7600BA371EA77C02E90FC8A7F2330BF9F9DE129B07,KUJI,1.564166667,-1.592874,-2.491520415,0.592874,0.9273537483,-1,-1.564166667
terra,platform-placeholder,2023-11-02,1002,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-94498.613055,-94498.613055,27614.790507,27614.790507,-66883.822548,-66883.822548
terra,platform-placeholder,2023-11-02,1,ibc/14ACCAD1750327C74BB35978AD0C3E97B184DAB9F0BF4BD876FBD1F782B57110,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-02,1,ibc/2C50C2CC304FAE4C87868ED4B4279F8BF769F10CCFFD3154B6101C61E57AA498,MARS,0.0812438002,-0.000211,-0.00001714244184,0.000211,0.00001714244184,0,0
terra,platform-placeholder,2023-11-02,2,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,7.850833333,-0.100064,-0.7855857867,"null","null","null","null"
terra,platform-placeholder,2023-11-02,308,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.02693716248,-598445.991333,-16120.436903914,388426.689458,10463.112845416,-210019.301875,-5657.324058498
terra,platform-placeholder,2023-11-02,9,ibc/517E13F14A1245D4DE8CF467ADD4DA0058974CDCC880FA6AE536DBCA1D16D84E,bWHALE,"null",-38504.993562,"null","null","null","null","null"
terra,platform-placeholder,2023-11-02,2,ibc/4F81B5D69A628383427EF02C5A8CF95CB747C9BC0F867B0625796F452F2E9EEB,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-02,6,ibc/B3F639855EE7478750CC8F82072307ED6E131A8EFF20345E1D136B50C4E5EC36,ampWHALE,"null",-16310.336833,"null","null","null","null","null"
terra,platform-placeholder,2023-11-02,1,ibc/1E6C27CE5A5C42F1D0BC946CE267425896F1B9EE42C9A69B1238A55210CB79EA,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-02,2,ibc/AC65808D27055D0A44359F4196176B7017C124DE9E866F48BC793C13291BA992,USDT,"null",-0.0011,"null","null","null","null","null"
terra,platform-placeholder,2023-11-02,4,ibc/815FC81EB6BD612206BD9A9909A02F7691D24A5B97CDFE2124B1BDCA9D4AB14C,"null","null",0,"null",0,"null",0,"null"
terra,platform-placeholder,2023-11-02,86,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.001246158,-2332.159574,-2335.065814253,2004.712184,2007.210372936,-327.44739,-327.855441317
terra,platform-placeholder,2023-11-01,897,ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4,USDC.axl,1,-70931.332497,-70931.332497,18594.707644,18594.707644,-52336.624853,-52336.624853
terra,platform-placeholder,2023-11-01,196,ibc/36A02FFC4E74DF4F64305130C3DFA1B06BEAC775648927AA44467C76A77AB8DB,WHALE,0.02456156242,-245476.147851,-6029.277727417,135914.182522,3338.26467742,-109561.965329,-2691.013049998
terra,platform-placeholder,2023-11-01,13,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,ATOM,7.77125,-0.453075,-3.520959094,0.358512,2.78608638,-0.094563,-0.7348727138
terra,platform-placeholder,2023-11-01,7,ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431,stLUNA,0.4452344857,-102.918112,-45.822692667,"null","null","null","null"
terra,platform-placeholder,2023-11-01,84,ibc/CBF67A2BCF6CAE343FDF251E510C8E18C361FC02B23430C121116E0811835DEF,USDT.axl,1.00059927,-1886.52938,-1887.65991988,1850.083327,1851.192025865,-36.446053,-36.467894015
